,Price,# of Beds,# of Baths,Address,City,Zip Code
322,"$389,000",3 Bd,3 bath,3847 Stockton Lane,"Dallas, TX",75287
323,"$390,000",3 Bd,3 bath,1500 Pecos Street,"Dallas, TX",75204
324,"$395,000",2 Bd,3 bath,5411 Maple Springs Boulevard,"Dallas, TX",75235
325,"$400,000",3 Bd,2 bath,2638 Alco Avenue,"Dallas, TX",75211
326,"$407,800",3 Bd,3 bath,6226 La Cosa Drive,"Dallas, TX",75248
327,"$414,900",2 Bd,3 bath,1725 Bennett Avenue,"Dallas, TX",75206
328,"$415,000",3 Bd,2 bath,3227 Citation Drive,"Dallas, TX",75229
329,"$415,000",3 Bd,2 bath,3715 Valley Ridge Road,"Dallas, TX",75220
330,"$415,000",5 Bd,4 bath,7049 Belteau Lane,"Dallas, TX",75227
331,"$425,000",1 Bd,2 bath,2323 N Houston Street,"Dallas, TX",75219
332,"$430,000",3 Bd,2 bath,409 S Rosemont Avenue,"Dallas, TX",75208
333,"$448,000",2 Bd,3 bath,1914 Euclid Avenue,"Dallas, TX",75206
334,"$450,000",4 Bd,"3 bath
    | 1,681",1823 Naylor Street,"Dallas, TX",75228
335,"$450,000",2 Bd,2 bath,6341 E Lovers Lane,"Dallas, TX",75214
336,"$450,000",3 Bd,3 bath,2015 Kidwell Street,"Dallas, TX",75214
337,"$451,000",2 Bd,3 bath,3024 Zenia Drive,"Dallas, TX",75204
338,"$454,900",2 Bd,"3 bath
    | 2,400",3501 Dickason Avenue Unit# B,"Dallas, TX",75219
339,"$455,000",3 Bd,2 bath,10426 Royalwood Drive,"Dallas, TX",75238
340,"$469,900",1 Bd,2 bath,2828 Hood Street,"Dallas, TX",75219
341,"$475,000",4 Bd,"3 bath
    | 2,820",3924 Belton Drive,"Dallas, TX",75287
342,"$475,000",3 Bd,2 bath,7036 Winchester Street,"Dallas, TX",75231
343,"$475,000",4 Bd,3 bath,6907 Middle Cove Drive,"Dallas, TX",75248
344,"$479,900",2 Bd,2 bath,6035 Ellsworth Avenue,"Dallas, TX",75206
345,"$495,000",2 Bd,2 bath,6054 Winton Street,"Dallas, TX",75206
346,"$499,000",3 Bd,3 bath,7952 Minglewood Lane,"Dallas, TX",75231
347,"$500,000",3 Bd,3 bath,6558 Laurel Valley Road,"Dallas, TX",75248
348,"$507,000",2 Bd,3 bath,2411 N Hall Street,"Dallas, TX",75204
349,"$515,000",3 Bd,4 bath,2417 Thatcher Drive,"Dallas, TX",75206
350,"$525,000",4 Bd,3 bath,3390 Northaven Road,"Dallas, TX",75229
351,"$535,000",2 Bd,3 bath,2217 Annex Avenue,"Dallas, TX",75204
352,"$539,000",0 Bd,0 bath,1869 Summit Avenue,"Dallas, TX",75206
353,"$545,000",3 Bd,"4 bath
    | 2,438",4212 Bowser Avenue #C,"Dallas, TX",75219
354,"$550,000",2 Bd,3 bath,4030 Travis Street,"Dallas, TX",75204
355,"$560,000",3 Bd,4 bath,2411 Hall Street,"Dallas, TX",75204
356,"$589,900",5 Bd,3 bath,10006 Milltrail Drive,"Dallas, TX",75238
357,"$595,000",3 Bd,4 bath,4211 Rawlins Street,"Dallas, TX",75219
358,"$599,000",3 Bd,2 bath,9634 Shoreview Road,"Dallas, TX",75238
359,"$614,700",4 Bd,3 bath,5120 Vandelia Street,"Dallas, TX",75235
360,"$615,950",4 Bd,3 bath,6726 Crestland Avenue,"Dallas, TX",75252
361,"$649,900",4 Bd,3 bath,7103 Nicki Court,"Dallas, TX",75252
362,"$649,950",4 Bd,3 bath,6811 Ledyard Drive,"Dallas, TX",75248
363,"$674,900",4 Bd,4 bath,7331 Roundrock Road,"Dallas, TX",75248
364,"$689,000",3 Bd,3 bath,4914 Reiger Avenue,"Dallas, TX",75214
365,"$699,000",3 Bd,3 bath,4222 Meadowdale Lane,"Dallas, TX",75229
366,"$699,000",3 Bd,3 bath,11727 Welch Road,"Dallas, TX",75229
367,"$714,900",3 Bd,2 bath,5522 W Amherst Avenue,"Dallas, TX",75209
368,"$724,900",5 Bd,4 bath,4408 Mill Run Road,"Dallas, TX",75244
369,"$784,900",3 Bd,2 bath,3911 Gilbert Avenue,"Dallas, TX",75219
370,"$815,000",4 Bd,4 bath,6538 Trammel Drive,"Dallas, TX",75214
371,"$825,000",3 Bd,3 bath,7306 Azalea Lane,"Dallas, TX",75230
372,"$840,000",4 Bd,4 bath,7121 Lakehurst Avenue,"Dallas, TX",75230
373,"$859,000",4 Bd,4 bath,4324 Twin Post Road,"Dallas, TX",75244
374,"$899,000",4 Bd,3 bath,6159 Ellsworth Avenue,"Dallas, TX",75214
375,"$899,900",5 Bd,4 bath,9610 Lanshire Drive,"Dallas, TX",75238
376,"$925,000",5 Bd,5 bath,5926 Flintshire Lane,"Dallas, TX",75252
377,"$925,000",5 Bd,"5 bath
    | 4,596",5926 Flintshire LN,"Dallas, TX",75252
378,"$975,000",4 Bd,3 bath,12526 Sunlight Drive,"Dallas, TX",75230
379,"$995,000",4 Bd,4 bath,7127 Casa Loma Avenue,"Dallas, TX",75214
380,"$999,999",2 Bd,3 bath,3401 Lee Parkway,"Dallas, TX",75219
381,"$1,050,000",3 Bd,3 bath,2700 Thomas Avenue,"Dallas, TX",75204
382,"$1,050,000",5 Bd,4 bath,9535 Fieldcrest Drive,"Dallas, TX",75238
383,"$1,175,000",4 Bd,4 bath,7139 Midcrest Drive,"Dallas, TX",75254
384,"$1,265,900",4 Bd,3 bath,5327 Vanderbilt Avenue,"Dallas, TX",75206
385,"$1,275,000",4 Bd,4 bath,11316 Valleydale Drive,"Dallas, TX",75230
386,"$1,295,000",2 Bd,4 bath,13 Lakeside Park,"Dallas, TX",75225
387,"$1,395,000",0 Bd,0 bath,5105 Vandelia Street,"Dallas, TX",75235
388,"$1,400,000",4 Bd,8 bath,4719 Junius Street,"Dallas, TX",75246
389,"$1,495,000",5 Bd,6 bath,6323 Royalton,"Dallas, TX",75230
390,"$1,525,000",5 Bd,6 bath,5922 Joyce Way,"Dallas, TX",75225
391,"$1,700,000",4 Bd,6 bath,13731 Hughes Lane,"Dallas, TX",75240
392,"$1,850,000",2 Bd,"2 bath
    | 1,612",1747 Leonard Street #801,"Dallas, TX",75201
393,"$1,875,000",3 Bd,"4 bath
    | 3,221",4129-4133 Herschel Avenue,"Dallas, TX",75219
394,"$1,875,000",3 Bd,4 bath,4129-33 Herschel Avenue,"Dallas, TX",75219
395,"$2,049,000",5 Bd,6 bath,5510 Lindenshire Lane,"Dallas, TX",75230
396,"$2,100,000",3 Bd,4 bath,2430 Victory Park Lane,"Dallas, TX",75219
397,"$2,175,000",5 Bd,7 bath,6815 Tulip Lane,"Dallas, TX",75230
398,"$2,199,000",5 Bd,6 bath,4420 Ridge Road,"Dallas, TX",75229
399,"$2,799,000",5 Bd,6 bath,6229 Tulip Lane,"Dallas, TX",75230
400,"$3,950,000",2 Bd,"3 bath
    | 3,241",1747 Leonard Street #402,"Dallas, TX",75201
401,"$95,000",1 Bd,1 bath,1810 N Garrett Avenue,"Dallas, TX",75206
402,"$99,000",2 Bd,2 bath,4228 Copeland Street,"Dallas, TX",75210
403,"$110,000",1 Bd,2 bath,11655 Audelia Road,"Dallas, TX",75243
404,"$112,000",1 Bd,1 bath,5550 Spring Valley,"Dallas, TX",75254
405,"$118,000",3 Bd,2 bath,2918 Reed Lane,"Dallas, TX",75215
406,"$124,900",1 Bd,1 bath,4859 Cedar Springs Road,"Dallas, TX",75219
407,"$134,900",2 Bd,2 bath,6646 E Lovers Lane,"Dallas, TX",75214
408,"$140,500",3 Bd,1 bath,2915 Marburg Street,"Dallas, TX",75215
409,"$149,990",2 Bd,2 bath,4748 Old Bent Tree Lane,"Dallas, TX",75287
410,"$155,000",2 Bd,2 bath,15221 Berry Trail,"Dallas, TX",75248
411,"$155,000",1 Bd,1 bath,15909 Stillwood Drive,"Dallas, TX",75248
412,"$165,000",2 Bd,2 bath,11348 Park Central Place,"Dallas, TX",75230
413,"$173,900",3 Bd,2 bath,2245 E Overton Road,"Dallas, TX",75216
414,"$175,000",3 Bd,2 bath,3130 Utah Avenue,"Dallas, TX",75216
415,"$199,000",3 Bd,2 bath,1310 Mentor Avenue,"Dallas, TX",75216
416,"$204,900",3 Bd,1 bath,2529 Fenwick Drive,"Dallas, TX",75228
417,"$209,900",3 Bd,2 bath,7311 Hardwood Trail,"Dallas, TX",75249
418,"$210,000",4 Bd,"2 bath
    | 1,712",9419 Eddy Sass Court,"Dallas, TX",75227
419,"$217,000",2 Bd,1 bath,4414 Cedar Springs Road,"Dallas, TX",75219
420,"$225,000",4 Bd,2 bath,4000 Hamilton Avenue,"Dallas, TX",75210
421,"$229,000",3 Bd,2 bath,9129 Laneyvale Avenue,"Dallas, TX",75217
422,"$229,000",3 Bd,1 bath,2668 Healey Drive,"Dallas, TX",75228
423,"$260,000",2 Bd,2 bath,3883 Turtle Creek Boulevard,"Dallas, TX",75219
424,"$279,000",3 Bd,3 bath,2730 Emmett Street,"Dallas, TX",75211
425,"$280,000",3 Bd,2 bath,11333 Dumbarton Drive,"Dallas, TX",75228
426,"$289,900",3 Bd,2 bath,13216 Meandering Way,"Dallas, TX",75240
427,"$295,000",2 Bd,3 bath,5132 Westgrove,"Dallas, TX",75248
428,"$298,000",3 Bd,2 bath,7130 Rolling Fork Drive,"Dallas, TX",75227
429,"$299,000",4 Bd,2 bath,2970 Sundial Drive,"Dallas, TX",75229
430,"$300,000",0 Bd,0 bath,6610 Frankford Road,"Dallas, TX",75252
431,"$310,000",0 Bd,0 bath,4714 Cowan Avenue,"Dallas, TX",75209
432,"$315,000",3 Bd,1 bath,130 Appian Way,"Dallas, TX",75216
433,"$324,900",4 Bd,4 bath,2512 Springhill Drive,"Dallas, TX",75228
434,"$325,000",3 Bd,3 bath,12323 High Meadow Drive,"Dallas, TX",75234
435,"$325,000",3 Bd,2 bath,1318 Melbourne Avenue,"Dallas, TX",75224
436,"$335,000",3 Bd,"2 bath
    | 2,302",2941 Vacherie Lane,"Dallas, TX",75227
437,"$335,000",2 Bd,2 bath,4310 Rosser Square,"Dallas, TX",75244
438,"$335,000",2 Bd,3 bath,2415 Stutz Drive,"Dallas, TX",75235
439,"$335,987",3 Bd,2 bath,2030 Trinidad Drive,"Dallas, TX",75232
440,"$349,900",3 Bd,2 bath,3753 Colonnade Grove Drive,"Frisco, TX",75033
441,"$380,000",4 Bd,3 bath,5113 Treehouse Drive,"Frisco, TX",75036
442,"$428,000",0 Bd,0 bath,9688 Windy Ridge Road,"Frisco, TX",75033
443,"$525,000",5 Bd,4 bath,11775 Barrymore Drive,"Frisco, TX",75035
444,"$629,500",4 Bd,4 bath,1726 Coralbead Road,"Frisco, TX",75033
445,"$305,000",2 Bd,2 bath,8016 Cool River Drive,"Frisco, TX",75036
446,"$350,000",3 Bd,2 bath,10005 Ashmont Drive,"Frisco, TX",75035
447,"$430,000",2 Bd,2 bath,949 Imperial Valley Lane,"Frisco, TX",75036
448,"$500,000",5 Bd,4 bath,12350 Flowering Drive,"Frisco, TX",75035
449,"$640,000",4 Bd,"3 bath
    | 2,695",2079 Alcove Drive,"Frisco, TX",75034
450,"$725,000",4 Bd,4 bath,3 Southern Hills Court,"Frisco, TX",75034
451,"$725,000",5 Bd,4 bath,16492 Creek Plum Road,"Frisco, TX",75033
452,"$769,900",4 Bd,4 bath,11707 Coronado Trail,"Frisco, TX",75033
453,"$1,050,000",5 Bd,6 bath,4151 Castle Bank Lane,"Frisco, TX",75033
454,"$274,900",3 Bd,2 bath,6959 Maple Street,"Frisco, TX",75033
455,"$295,000",3 Bd,3 bath,10313 BURGUNDY Drive,"Frisco, TX",75035
456,"$345,000",3 Bd,2 bath,9152 Apollo Court,"Frisco, TX",75033
457,"$369,900",3 Bd,2 bath,9581 Magnolia Road,"Frisco, TX",75033
458,"$379,900",4 Bd,2 bath,1692 Dowelling Court,"Frisco, TX",75036
459,"$395,000",4 Bd,3 bath,15833 Rockingham Street,"Frisco, TX",75036
460,"$423,550",3 Bd,2 bath,1924 Dexter Lane,"Frisco, TX",75036
461,"$465,000",4 Bd,4 bath,11566 Caladium Lane,"Frisco, TX",75035
462,"$479,000",4 Bd,4 bath,9629 Planters Row Drive,"Frisco, TX",75033
463,"$505,000",4 Bd,4 bath,10196 Ferry Farm Lane,"Frisco, TX",75035
464,"$520,000",5 Bd,4 bath,1946 Countryside Drive,"Frisco, TX",75036
465,"$530,000",4 Bd,4 bath,5498 Balmoral Drive,"Frisco, TX",75034
466,"$547,000",5 Bd,5 bath,13761 Stallion Heights Lane,"Frisco, TX",75035
467,"$549,900",5 Bd,4 bath,13942 Badger Creek Drive,"Frisco, TX",75033
468,"$570,000",4 Bd,4 bath,698 Caveson Drive,"Frisco, TX",75036
469,"$595,900",4 Bd,4 bath,15199 Mountain Creek Trail,"Frisco, TX",75035
470,"$599,900",4 Bd,3 bath,11761 Orange Court,"Frisco, TX",75035
471,"$625,000",4 Bd,4 bath,3331 Cedar Creek Trail,"Frisco, TX",75034
472,"$625,000",4 Bd,5 bath,1745 Evening Star Road,"Frisco, TX",75033
473,"$639,500",3 Bd,4 bath,11248 Tavern Creek Court,"Frisco, TX",75035
474,"$725,000",5 Bd,5 bath,10229 Fire Ridge Drive,"Frisco, TX",75033
475,"$749,000",5 Bd,6 bath,12858 Palo Duro Drive,"Frisco, TX",75033
476,"$774,900",5 Bd,5 bath,16372 Lorna Doone Lane,"Frisco, TX",75033
477,"$775,000",5 Bd,5 bath,5951 Beacon Hill Drive,"Frisco, TX",75036
478,"$785,000",5 Bd,4 bath,13272 Ignatius Drive,"Frisco, TX",75035
479,"$869,900",3 Bd,4 bath,12977 Railhead Court,"Frisco, TX",75033
480,"$909,000",5 Bd,6 bath,4171 Mission Avenue,"Frisco, TX",75034
481,"$925,000",4 Bd,5 bath,5111 Stillwater Trail,"Frisco, TX",75034
482,"$1,099,000",5 Bd,5 bath,5125 Normandy Drive,"Frisco, TX",75034
483,"$1,100,000",5 Bd,5 bath,12262 Genova Court,"Frisco, TX",75035
484,"$1,195,000",4 Bd,5 bath,5774 Park Lane,"Frisco, TX",75034
485,"$1,200,000",5 Bd,5 bath,6006 Connely Drive,"Frisco, TX",75034
486,"$1,200,000",4 Bd,4 bath,7 Harbour Town Court,"Frisco, TX",75034
487,"$1,299,000",5 Bd,7 bath,12684 Riverhill Road,"Frisco, TX",75033
488,"$1,895,000",5 Bd,7 bath,6203 Sweeney Trail,"Frisco, TX",75034
489,"$295,000",3 Bd,3 bath,9805 Concord Drive,"Frisco, TX",75035
490,"$324,900",3 Bd,2 bath,2249 Lariat Trail,"Frisco, TX",75036
491,"$325,000",4 Bd,2 bath,13160 Guerin Drive,"Frisco, TX",75035
492,"$325,000",4 Bd,2 bath,7297 Chinquapin Drive,"Frisco, TX",75033
493,"$325,400",4 Bd,2 bath,11908 Clearpoint Ct,"Frisco, TX",75036
494,"$340,000",2 Bd,3 bath,6848 Regello Drive,"Frisco, TX",75034
495,"$350,000",4 Bd,2 bath,9758 Golden Fountain Drive,"Frisco, TX",75033
496,"$369,000",4 Bd,3 bath,2450 Thorntree Drive,"Frisco, TX",75033
497,"$369,900",4 Bd,3 bath,12506 Melrose Lane,"Frisco, TX",75035
498,"$375,000",4 Bd,2 bath,5904 Louisville Drive,"Frisco, TX",75035
499,"$389,000",3 Bd,2 bath,12732 Hollister Drive,"Frisco, TX",75033
500,"$389,900",3 Bd,2 bath,2910 Reynolds Lane,"Frisco, TX",75033
501,"$400,000",3 Bd,"2 bath
    | 2,341",9812 Adolphus DR,"Frisco, TX",75035
502,"$439,900",3 Bd,3 bath,7601 Blossom Lane,"Frisco, TX",75034
503,"$445,900",4 Bd,4 bath,12004 Rushing Creek Drive,"Frisco, TX",75035
504,"$449,900",4 Bd,3 bath,9991 Slick Rock Trail,"Frisco, TX",75033
505,"$459,900",4 Bd,4 bath,10156 Burnt Mill Lane,"Frisco, TX",75035
506,"$460,000",4 Bd,3 bath,9569 Lance Drive,"Frisco, TX",75035
507,"$460,000",4 Bd,"3 bath
    | 3,069",9569 Lance DR,"Frisco, TX",75035
508,"$465,000",4 Bd,3 bath,12299 Antler Drive,"Frisco, TX",75035
509,"$489,900",4 Bd,4 bath,1090 Frisco Ranch Road,"Frisco, TX",75033
510,"$499,000",3 Bd,2 bath,1690 Foard Drive,"Frisco, TX",75034
511,"$500,000",3 Bd,2 bath,7152 Maumee Valley Court,"Frisco, TX",75036
512,"$500,000",3 Bd,"2 bath
    | 2,246",7152 Maumee Valley CT,"Frisco, TX",75036
513,"$509,900",4 Bd,3 bath,2397 Mackinac Drive,"Frisco, TX",75033
514,"$579,000",5 Bd,5 bath,6341 Lorwood Drive,"Frisco, TX",75035
515,"$599,900",6 Bd,6 bath,9547 Amberwoods Lane,"Frisco, TX",75035
516,"$625,000",4 Bd,4 bath,1403 Crockett Drive,"Frisco, TX",75033
517,"$675,000",5 Bd,4 bath,15692 Atkins Lane,"Frisco, TX",75035
518,"$889,000",5 Bd,4 bath,5358 Moss Glen Drive,"Frisco, TX",75034
519,"$900,000",4 Bd,4 bath,6198 Rachel Drive,"Frisco, TX",75034
520,"$939,900",4 Bd,5 bath,3499 Cedar Cottage Circle,"Frisco, TX",75034
521,"$968,000",5 Bd,5 bath,7380 Calla Lilly Lane,"Frisco, TX",75034
522,"$970,000",5 Bd,6 bath,6756 Stallion Ranch Road,"Frisco, TX",75036
523,"$1,100,000",4 Bd,5 bath,6281 Memorial Drive,"Frisco, TX",75034
524,"$290,000",3 Bd,2 bath,8400 Hickory Street,"Frisco, TX",75034
525,"$330,000",3 Bd,2 bath,13959 Stevens Point Drive,"Frisco, TX",75033
526,"$375,000",3 Bd,2 bath,11708 Beach Street,"Frisco, TX",75036
527,"$395,000",4 Bd,2 bath,9413 Prestmont Place,"Frisco, TX",75035
528,"$397,000",3 Bd,3 bath,4042 Guadalupe Lane,"Frisco, TX",75034
529,"$425,000",2 Bd,3 bath,7927 Canal Street,"Frisco, TX",75034
530,"$437,500",4 Bd,4 bath,2649 Marshall Drive,"Frisco, TX",75033
531,"$459,900",4 Bd,3 bath,11564 Santa Maria Road,"Frisco, TX",75035
532,"$475,000",3 Bd,3 bath,13714 French Creek Lane,"Frisco, TX",75035
533,"$510,000",4 Bd,4 bath,13767 Monstrell Road,"Frisco, TX",75035
534,"$515,000",4 Bd,3 bath,8326 Sitka Street,"Frisco, TX",75035
535,"$529,900",4 Bd,4 bath,14014 Susana Lane,"Frisco, TX",75035
536,"$548,000",4 Bd,"4 bath
    | 4,207",11777 Estacado Drive,"Frisco, TX",75033
537,"$550,000",4 Bd,4 bath,2771 Barnhill Lane,"Frisco, TX",75034
538,"$550,000",5 Bd,5 bath,14694 Mediterranean Drive,"Frisco, TX",75035
539,"$599,000",5 Bd,"6 bath
    | 4,651",10923 Chilmark Court,"Frisco, TX",75035
540,"$625,000",5 Bd,4 bath,5611 Lightfoot Lane,"Frisco, TX",75036
541,"$759,000",4 Bd,3 bath,14121 Berryfield Lane,"Frisco, TX",75035
542,"$799,900",5 Bd,5 bath,13162 Ignatius Drive,"Frisco, TX",75035
543,"$800,000",5 Bd,5 bath,984 Havenbrook Lane,"Frisco, TX",75036
544,"$899,900",5 Bd,5 bath,4849 Northshore Drive,"Frisco, TX",75034
545,"$930,000",3 Bd,4 bath,4520 Florence Drive,"Frisco, TX",75034
546,"$1,200,000",3 Bd,4 bath,5733 Travis Drive,"Frisco, TX",75034
547,"$1,299,000",5 Bd,5 bath,3050 Briarwood Lane,"Frisco, TX",75034
548,"$1,495,000",0 Bd,0 bath,3876 Balfour Court,"Frisco, TX",75034
549,"$1,699,000",5 Bd,7 bath,6440 Memorial Drive,"Frisco, TX",75034
550,"$1,775,000",4 Bd,"4 bath
    | 6,468",5094 Oak Knoll Lane,"Frisco, TX",75034
551,"$319,999",3 Bd,2 bath,5205 Mosscreek Lane,"Frisco, TX",75035
552,"$339,999",3 Bd,2 bath,12018 Chattanooga Drive,"Frisco, TX",75035
553,"$359,900",3 Bd,2 bath,638 Enfield Drive,"Frisco, TX",75036
554,"$365,000",3 Bd,2 bath,10045 Bell Rock Road,"Frisco, TX",75035
555,"$397,000",4 Bd,3 bath,9706 Prestmont Place,"Frisco, TX",75035
556,"$405,000",4 Bd,3 bath,7617 Quiet Meadow Lane,"Frisco, TX",75033
557,"$435,000",4 Bd,3 bath,5871 Rivendell Drive,"Frisco, TX",75035
558,"$631,300",4 Bd,3 bath,15688 Renner Lane,"Frisco, TX",75068
559,"$700,958",4 Bd,5 bath,758 Pleasant Point Lane,"Frisco, TX",75068
560,"$702,045",5 Bd,4 bath,561 Meandering Lane,"Frisco, TX",75068
561,"$763,875",4 Bd,4 bath,589 Pentonville Lane,"Frisco, TX",75068
562,"$775,000",5 Bd,5 bath,12886 Five Bar Drive,"Frisco, TX",75035
563,"$816,576",5 Bd,6 bath,781 Pentonville Lane,"Frisco, TX",75068
564,"$962,309",5 Bd,5 bath,3749 Marble Hill Road,"Frisco, TX",75034
565,"$989,000",5 Bd,6 bath,6259 Loxton Boulevard,"Frisco, TX",75034
566,"$1,100,000",4 Bd,5 bath,5964 Burkett Drive,"Frisco, TX",75034
567,"$314,900",3 Bd,2 bath,11821 Summer Springs Drive,"Frisco, TX",75036
568,"$315,000",3 Bd,2 bath,12502 Melrose Lane,"Frisco, TX",75035
569,"$329,000",3 Bd,2 bath,12144 Cardinal Creek Drive,"Frisco, TX",75033
570,"$339,990",3 Bd,2 bath,11911 Chattanooga Drive,"Frisco, TX",75035
571,"$389,900",3 Bd,2 bath,11006 Shadow Brook Lane,"Frisco, TX",75035
572,"$400,000",5 Bd,3 bath,8500 Beartooth Drive,"Frisco, TX",75036
573,"$410,000",3 Bd,3 bath,8212 Wharf Street,"Frisco, TX",75035
574,"$425,000",4 Bd,3 bath,2138 Mustang Trail,"Frisco, TX",75033
575,"$425,000",4 Bd,3 bath,14157 Salmon Drive,"Frisco, TX",75035
576,"$430,000",6 Bd,4 bath,8550 Holly Street,"Frisco, TX",75034
577,"$535,000",5 Bd,5 bath,9617 Robinwoods Drive,"Frisco, TX",75035
578,"$555,000",5 Bd,4 bath,10204 Fire Ridge Drive,"Frisco, TX",75033
579,"$724,900",4 Bd,4 bath,6389 Culverdale Lane,"Frisco, TX",75034
580,"$750,000",5 Bd,4 bath,8312 Kara Creek Road,"Frisco, TX",75036
581,"$1,097,394",5 Bd,4 bath,2387 Alcove Drive,"Frisco, TX",75034
582,"$1,099,900",4 Bd,5 bath,9651 Vita Dolce Drive,"Frisco, TX",75035
583,"$350,000",4 Bd,4 bath,2766 Sparks Drive,"Frisco, TX",75036
584,"$375,000",0 Bd,0 bath,1449 Kingfisher Lane,"Frisco, TX",75033
585,"$399,999",3 Bd,2 bath,4408 Ripplewood Road,"Frisco, TX",75035
586,"$429,000",4 Bd,3 bath,9704 Legend Trail,"Frisco, TX",75035
587,"$669,000",4 Bd,4 bath,16405 Prairie Oak Road,"Frisco, TX",75033
588,"$728,900",4 Bd,4 bath,12709 Grand Valley Drive,"Frisco, TX",75033
589,"$2,099,000",6 Bd,7 bath,6797 Reims Court,"Frisco, TX",75034
590,"$305,000",3 Bd,2 bath,11800 Kurth Drive,"Frisco, TX",75036
591,"$576,918",5 Bd,5 bath,10100 Oxbow Avenue,"Frisco, TX",75035
592,"$599,900",5 Bd,4 bath,774 Caveson Drive,"Frisco, TX",75036
593,"$604,924",5 Bd,5 bath,10744 Manuel Street,"Frisco, TX",75035
594,"$325,000",4 Bd,3 bath,11371 Pear Ridge Drive,"Frisco, TX",75035
595,"$360,000",4 Bd,3 bath,15812 Langsdale Street,"Frisco, TX",75036
596,"$439,000",3 Bd,2 bath,9657 Stratton Drive,"Frisco, TX",75035
597,"$565,000",5 Bd,3 bath,6468 Stallion Ranch Road,"Frisco, TX",75036
598,"$565,000",4 Bd,4 bath,14040 Raspberry Lane,"Frisco, TX",75035
599,"$750,000",2 Bd,3 bath,5270 Town and Country Boulevard,"Frisco, TX",75034
600,"$815,000",3 Bd,4 bath,13327 Terlingua Creek Drive,"Frisco, TX",75033
601,"$1,150,000",4 Bd,5 bath,4800 Star Ridge Lane,"Frisco, TX",75034
602,"$1,150,000",5 Bd,6 bath,7134 Calypso Lane,"Frisco, TX",75036
603,"$1,150,000",6 Bd,6 bath,15246 Crystal Beach Lane,"Frisco, TX",75035
604,"$1,198,000",5 Bd,6 bath,13980 Nash Lane,"Frisco, TX",75035
605,"$1,495,000",5 Bd,7 bath,1635 Torrey Pines Lane,"Frisco, TX",75034
606,"$275,000",3 Bd,2 bath,9040 3rd Street,"Frisco, TX",75033
607,"$290,000",0 Bd,0 bath,8746 Happy Hollow Drive,"Frisco, TX",75034
608,"$339,000",2 Bd,3 bath,8256 Short Street,"Frisco, TX",75034
609,"$339,900",2 Bd,2 bath,2396 Beachfront Drive,"Frisco, TX",75036
610,"$368,900",3 Bd,2 bath,4920 Baton Rouge Boulevard,"Frisco, TX",75035
611,"$390,000",3 Bd,2 bath,11498 La Grange Drive,"Frisco, TX",75035
612,"$474,900",4 Bd,3 bath,11302 Tenison Lane,"Frisco, TX",75033
613,"$475,000",5 Bd,5 bath,12513 Flowering Drive,"Frisco, TX",75035
614,"$479,900",4 Bd,4 bath,1317 Alamo Court,"Frisco, TX",75033
615,"$489,900",5 Bd,4 bath,13378 Chittamwood Lane,"Frisco, TX",75035
616,"$499,900",3 Bd,3 bath,12923 Yale Court,"Frisco, TX",75035
617,"$524,900",4 Bd,3 bath,15867 Christopher Lane,"Frisco, TX",75035
618,"$550,000",5 Bd,5 bath,1057 Gentle Wind Lane,"Frisco, TX",75036
619,"$557,997",3 Bd,3 bath,9823 Gristmill Lane,"Frisco, TX",75035
620,"$688,000",4 Bd,4 bath,8443 Wild Rye Road,"Frisco, TX",75035
621,"$849,900",4 Bd,4 bath,5459 Widgeon Way,"Frisco, TX",75034
622,"$1,275,000",5 Bd,5 bath,4734 Heritage Oaks Drive,"Frisco, TX",75034
623,"$1,300,000",5 Bd,6 bath,5855 Arminta Avenue,"Frisco, TX",75034
624,"$3,845,000",6 Bd,9 bath,15 Riva Ridge,"Frisco, TX",75034
625,"$320,000",3 Bd,2 bath,11995 Westlawn Lane,"Frisco, TX",75033
626,"$350,000",3 Bd,"2 bath
    | 1,841",2260 Lariat TRL,"Frisco, TX",75036
627,"$412,000",4 Bd,3 bath,6508 Liberty Court,"Frisco, TX",75035
628,"$415,000",4 Bd,"4 bath
    | 2,780",8234 Robertson DR,"Frisco, TX",75036
629,"$475,000",4 Bd,4 bath,8514 Brown Stone Lane,"Frisco, TX",75033
630,"$475,000",4 Bd,"3 bath
    | 3,472",4184 Republic DR,"Frisco, TX",75034
631,"$525,000",5 Bd,4 bath,11322 Raveneaux Drive,"Frisco, TX",75033
632,"$550,000",5 Bd,4 bath,3768 Caruth Lane,"Frisco, TX",75034
633,"$559,900",4 Bd,5 bath,1298 Bowie Lane,"Frisco, TX",75033
634,"$725,000",4 Bd,4 bath,1275 Bowie Lane,"Frisco, TX",75033
635,"$749,900",4 Bd,5 bath,5356 Highflyer Hills Trail,"Frisco, TX",75036
636,"$1,999,999",5 Bd,6 bath,3823 Broadmoor Way,"Frisco, TX",75033
637,"$340,000",3 Bd,2 bath,15608 Cornwallis Street,"Frisco, TX",75036
638,"$350,000",3 Bd,2 bath,2260 Lariat Trail,"Frisco, TX",75036
639,"$499,000",4 Bd,3 bath,9500 Crossvine Lane,"Frisco, TX",75035
640,"$2,499,000",5 Bd,7 bath,1515 Courtland Drive,"Frisco, TX",75034
641,"$280,000",3 Bd,2 bath,5001 Hidden Pond Drive,"Frisco, TX",75036
642,"$329,995",3 Bd,2 bath,6512 Clydesdale Court,"Frisco, TX",75034
